customer_id,signup_date,city,acquisition_channel
CUST001154,2/23/2025,Ahmedabad,Organic
CUST001155,1/10/2025,Kolkata,Paid
CUST001158,8/30/2025,Bengaluru,Paid
CUST001161,4/9/2025,Bengaluru,Organic
CUST001163,1/6/2025,Kolkata,Organic
CUST001164,3/29/2025,Bengaluru,Organic
CUST001166,1/30/2025,Pune,Paid
CUST001167,3/6/2025,Bengaluru,Paid
CUST001168,12/25/2024,Hyderabad,Organic
CUST001169,6/2/2025,Kolkata,Organic
CUST001173,3/5/2025,Delhi,Referral
CUST001177,6/4/2025,Ahmedabad,Paid
CUST001178,4/8/2025,Bengaluru,Social
CUST001179,1/17/2025,Delhi,Organic
CUST001180,8/17/2025,Pune,Paid
CUST001182,12/2/2024,Delhi,Organic
CUST001183,2/5/2025,Bengaluru,Social
CUST001185,3/5/2025,Pune,Social
CUST001187,1/30/2025,Bengaluru,Referral
CUST001191,5/15/2025,Hyderabad,Organic
CUST001194,1/24/2025,Chennai,Referral
CUST001195,12/10/2024,Pune,Organic
CUST001196,1/5/2025,Mumbai,Organic
CUST001199,1/27/2025,Ahmedabad,Organic
CUST001200,8/27/2025,Pune,Social
CUST001201,5/31/2025,Mumbai,Organic
CUST001202,12/31/2024,Hyderabad,Organic
CUST001205,2/9/2025,Bengaluru,Organic
CUST001206,3/13/2025,Bengaluru,Referral
CUST001208,3/13/2025,Bengaluru,Social
CUST001210,1/9/2025,Hyderabad,Organic
CUST001211,1/3/2025,Bengaluru,Organic
CUST001213,3/24/2025,Pune,Organic
CUST001214,2/21/2025,Kolkata,Organic
CUST001217,6/5/2025,Delhi,Paid
CUST001221,2/4/2025,Delhi,Organic
CUST001223,6/25/2025,Hyderabad,Organic
CUST001225,4/21/2025,Kolkata,Organic
CUST001227,3/19/2025,Mumbai,Paid
CUST001228,12/29/2024,Delhi,Paid
CUST001231,3/3/2025,Ahmedabad,Referral
CUST001235,12/21/2024,Ahmedabad,Organic
CUST001242,8/4/2025,Hyderabad,Social
CUST001243,3/14/2025,Mumbai,Social
CUST001244,2/14/2025,Pune,Paid
CUST001245,1/26/2025,Kolkata,Social
CUST001246,3/28/2025,Kolkata,Social
CUST001247,4/10/2025,Hyderabad,Organic
CUST001250,4/21/2025,Bengaluru,Organic
CUST001251,2/26/2025,Pune,Referral
CUST001255,12/14/2024,Bengaluru,Organic
CUST001256,3/12/2025,Mumbai,Social
CUST001258,3/4/2025,Chennai,Referral
CUST001262,1/3/2025,Ahmedabad,Referral
CUST001266,4/13/2025,Hyderabad,Organic
CUST001267,2/19/2025,Delhi,Organic
CUST001269,12/1/2024,Pune,Referral
CUST001270,12/15/2024,Chennai,Paid
CUST001271,12/15/2024,Bengaluru,Organic
CUST001275,12/9/2024,Bengaluru,Organic
CUST001279,12/25/2024,Hyderabad,Social
CUST001284,3/27/2025,Chennai,Organic
CUST001285,6/5/2025,Bengaluru,Paid
CUST001286,4/28/2025,Hyderabad,Organic
CUST001287,2/4/2025,Ahmedabad,Organic
CUST001291,12/29/2024,Bengaluru,Organic
CUST001292,4/4/2025,Bengaluru,Paid
CUST001299,3/17/2025,Kolkata,Organic
CUST001301,12/5/2024,Kolkata,Organic
CUST001302,1/25/2025,Chennai,Organic
CUST001303,12/19/2024,Delhi,Organic
CUST001305,11/8/2024,Bengaluru,Organic
CUST001307,11/7/2024,Delhi,Organic
CUST001308,12/28/2024,Bengaluru,Organic
CUST001310,2/16/2025,Delhi,Referral
CUST001311,4/28/2025,Pune,Organic
CUST001312,2/10/2025,Hyderabad,Organic
CUST001313,7/18/2025,Chennai,Social
CUST001314,7/18/2025,Bengaluru,Referral
CUST001316,4/1/2025,Ahmedabad,Organic
CUST001319,1/6/2025,Hyderabad,Referral
CUST001326,7/20/2025,Bengaluru,Paid
CUST001327,2/16/2025,Kolkata,Paid
CUST001329,1/28/2025,Delhi,Organic
CUST001330,3/7/2025,Chennai,Organic
CUST001331,5/5/2025,Kolkata,Organic
CUST001333,1/26/2025,Delhi,Organic
CUST001334,1/7/2025,Mumbai,Referral
CUST001335,1/31/2025,Pune,Organic
CUST001338,8/19/2025,Bengaluru,Paid
CUST001339,4/10/2025,Mumbai,Organic
CUST001340,12/16/2024,Delhi,Organic
CUST001341,11/22/2024,Bengaluru,Paid
CUST001342,5/1/2025,Kolkata,Organic
CUST001343,5/27/2025,Bengaluru,Organic
CUST001344,3/14/2025,Mumbai,Paid
CUST001346,3/17/2025,Mumbai,Paid
CUST001348,8/13/2025,Delhi,Organic
CUST001353,4/21/2025,Hyderabad,Social
CUST001354,4/3/2025,Delhi,Social
CUST001355,1/10/2025,Bengaluru,Organic
CUST001356,3/16/2025,Delhi,Organic
CUST001357,5/31/2025,Delhi,Paid
CUST001359,12/23/2024,Delhi,Referral
CUST001360,12/22/2024,Delhi,Paid
CUST001362,2/13/2025,Bengaluru,Organic
CUST001363,2/24/2025,Bengaluru,Organic
CUST001364,5/3/2025,Ahmedabad,Organic
CUST001369,2/11/2025,Hyderabad,Paid
CUST001371,6/8/2025,Pune,Paid
CUST001372,3/13/2025,Bengaluru,Referral
CUST001373,5/12/2025,Bengaluru,Paid
CUST001377,7/20/2025,Chennai,Referral
CUST001378,4/16/2025,Hyderabad,Organic
CUST001379,12/2/2024,Pune,Organic
CUST001382,9/14/2025,Bengaluru,Referral
CUST001383,1/1/2025,Bengaluru,Organic
CUST001386,6/27/2025,Mumbai,Referral
CUST001388,11/28/2024,Chennai,Referral
CUST001389,11/22/2024,Kolkata,Organic
CUST001390,12/12/2024,Bengaluru,Referral
CUST001391,8/4/2025,Hyderabad,Paid
CUST001395,2/6/2025,Delhi,Organic
CUST001397,11/30/2024,Pune,Social
CUST001399,6/21/2025,Bengaluru,Paid
CUST001400,3/18/2025,Bengaluru,Social
CUST001401,12/31/2024,Bengaluru,Social
CUST001402,3/4/2025,Bengaluru,Organic
CUST001403,1/9/2025,Chennai,Organic
CUST001404,1/27/2025,Chennai,Organic
CUST001406,2/8/2025,Chennai,Social
CUST001409,3/13/2025,Bengaluru,Organic
CUST001410,12/31/2024,Ahmedabad,Organic
CUST001411,1/31/2025,Pune,Organic
CUST001416,4/29/2025,Delhi,Organic
CUST001417,12/15/2024,Hyderabad,Referral
CUST001418,12/28/2024,Mumbai,Organic
CUST001419,12/15/2024,Pune,Paid
CUST001420,2/2/2025,Chennai,Organic
CUST001421,3/25/2025,Mumbai,Organic
CUST001422,3/7/2025,Ahmedabad,Paid
CUST001423,5/7/2025,Ahmedabad,Paid
CUST001429,3/10/2025,Mumbai,Social
CUST001430,2/18/2025,Mumbai,Social
CUST001431,3/14/2025,Pune,Referral
CUST001434,9/6/2025,Delhi,Social
CUST001436,12/3/2024,Bengaluru,Organic
CUST001438,8/4/2025,Mumbai,Paid
CUST001439,12/21/2024,Mumbai,Social
CUST001441,12/13/2024,Bengaluru,Organic
CUST001452,1/25/2025,Ahmedabad,Organic
CUST001455,3/12/2025,Bengaluru,Organic
CUST001456,1/22/2025,Bengaluru,Paid
CUST001457,6/17/2025,Chennai,Paid
CUST001458,5/30/2025,Mumbai,Referral
CUST001460,12/26/2024,Hyderabad,Paid
CUST001462,4/22/2025,Delhi,Paid
CUST001463,2/28/2025,Ahmedabad,Social
CUST001464,4/20/2025,Bengaluru,Organic
CUST001465,2/12/2025,Bengaluru,Organic
CUST001466,3/16/2025,Mumbai,Organic
CUST001470,3/7/2025,Mumbai,Organic
CUST001471,2/2/2025,Bengaluru,Paid
CUST001473,2/15/2025,Chennai,Social
CUST001474,5/10/2025,Bengaluru,Organic
CUST001476,1/26/2025,Chennai,Organic
CUST001477,1/28/2025,Bengaluru,Organic
CUST001478,1/28/2025,Delhi,Social
CUST001479,12/5/2024,Bengaluru,Paid
CUST001483,1/21/2025,Delhi,Organic
CUST001484,5/20/2025,Delhi,Referral
CUST001488,5/13/2025,Mumbai,Organic
CUST001489,4/28/2025,Mumbai,Paid
CUST001490,8/12/2025,Bengaluru,Paid
CUST001493,1/28/2025,Delhi,Referral
CUST001495,1/28/2025,Bengaluru,Social
CUST001498,2/2/2025,Delhi,Organic
CUST001501,7/2/2025,Bengaluru,Paid
CUST001502,3/1/2025,Hyderabad,Organic
CUST001506,1/22/2025,Mumbai,Organic
CUST001507,12/22/2024,Mumbai,Organic
CUST001509,6/6/2025,Chennai,Paid
CUST001510,5/16/2025,Bengaluru,Paid
CUST001511,2/9/2025,Bengaluru,Organic
CUST001512,11/24/2024,Bengaluru,Referral
CUST001515,1/10/2025,Kolkata,Organic
CUST001516,3/31/2025,Chennai,Referral
CUST001517,1/17/2025,Bengaluru,Organic
CUST001519,3/7/2025,Mumbai,Organic
CUST001521,1/20/2025,Bengaluru,Organic
CUST001525,2/6/2025,Pune,Referral
CUST001527,3/31/2025,Delhi,Organic
CUST001528,1/5/2025,Bengaluru,Organic
CUST001531,12/1/2024,Bengaluru,Social
CUST001532,2/14/2025,Chennai,Organic
CUST001533,3/19/2025,Bengaluru,Social
CUST001534,1/25/2025,Bengaluru,Social
CUST001535,8/18/2025,Bengaluru,Paid
CUST001537,5/2/2025,Hyderabad,Paid
CUST001539,11/30/2024,Delhi,Organic
CUST001540,4/12/2025,Ahmedabad,Organic
CUST001541,2/5/2025,Mumbai,Organic
CUST001543,6/20/2025,Mumbai,Paid
CUST001544,12/10/2024,Bengaluru,Organic
CUST001545,2/20/2025,Pune,Referral
CUST001548,1/16/2025,Delhi,Organic
CUST001549,3/18/2025,Pune,Social
CUST001550,12/22/2024,Kolkata,Organic
CUST001551,2/22/2025,Mumbai,Organic
CUST001552,2/3/2025,Bengaluru,Referral
CUST001553,2/4/2025,Pune,Social
CUST001554,6/4/2025,Bengaluru,Social
CUST001555,12/27/2024,Delhi,Organic
CUST001556,2/1/2025,Bengaluru,Organic
CUST001558,2/16/2025,Mumbai,Paid
CUST001559,4/25/2025,Kolkata,Paid
CUST001560,12/20/2024,Bengaluru,Organic
CUST001561,5/2/2025,Ahmedabad,Social
CUST001562,5/9/2025,Hyderabad,Organic
CUST001563,3/25/2025,Bengaluru,Organic
CUST001564,5/21/2025,Pune,Organic
CUST001567,4/10/2025,Delhi,Organic
CUST001571,1/19/2025,Mumbai,Referral
CUST001572,1/27/2025,Bengaluru,Paid
CUST001574,5/5/2025,Bengaluru,Paid
CUST001577,12/16/2024,Hyderabad,Organic
CUST001582,8/1/2025,Delhi,Paid
CUST001584,7/16/2025,Chennai,Organic
CUST001587,2/17/2025,Bengaluru,Social
CUST001588,2/22/2025,Kolkata,Paid
CUST001589,5/24/2025,Bengaluru,Organic
CUST001593,1/25/2025,Pune,Referral
CUST001595,1/14/2025,Bengaluru,Social
CUST001600,2/19/2025,Kolkata,Paid
CUST001601,5/14/2025,Bengaluru,Organic
CUST001602,3/11/2025,Bengaluru,Social
CUST001604,12/25/2024,Mumbai,Organic
CUST001607,12/3/2024,Hyderabad,Organic
CUST001611,1/24/2025,Bengaluru,Organic
CUST001612,3/10/2025,Mumbai,Organic
CUST001613,11/28/2024,Kolkata,Referral
CUST001615,3/23/2025,Bengaluru,Social
CUST001616,2/20/2025,Chennai,Paid
CUST001618,3/4/2025,Mumbai,Referral
CUST001619,5/5/2025,Bengaluru,Paid
CUST001621,12/17/2024,Bengaluru,Organic
CUST001622,3/26/2025,Delhi,Referral
CUST001624,1/25/2025,Chennai,Social
CUST001626,1/29/2025,Delhi,Organic
CUST001627,5/16/2025,Mumbai,Organic
CUST001630,3/4/2025,Delhi,Referral
CUST001631,2/27/2025,Bengaluru,Paid
CUST001635,12/6/2024,Bengaluru,Social
CUST001640,11/22/2024,Ahmedabad,Paid
CUST001642,12/5/2024,Bengaluru,Referral
CUST001643,12/9/2024,Ahmedabad,Organic
CUST001645,3/30/2025,Bengaluru,Referral
CUST001646,1/4/2025,Delhi,Referral
CUST001648,4/9/2025,Chennai,Organic
CUST001649,6/19/2025,Mumbai,Organic
CUST001650,12/24/2024,Delhi,Organic
CUST001652,2/25/2025,Kolkata,Organic
CUST001656,1/2/2025,Bengaluru,Social
CUST001657,1/22/2025,Hyderabad,Paid
CUST001658,7/6/2025,Kolkata,Organic
CUST001660,12/22/2024,Delhi,Organic
CUST001661,1/5/2025,Bengaluru,Organic
CUST001662,1/16/2025,Kolkata,Paid
CUST001666,4/13/2025,Delhi,Organic
CUST001668,8/12/2025,Pune,Paid
CUST001669,12/28/2024,Bengaluru,Organic
CUST001671,4/15/2025,Bengaluru,Social
CUST001672,2/8/2025,Ahmedabad,Social
CUST001677,2/23/2025,Delhi,Organic
CUST001680,1/19/2025,Bengaluru,Organic
CUST001681,12/26/2024,Delhi,Paid
CUST001683,1/31/2025,Mumbai,Organic
CUST001685,5/16/2025,Bengaluru,Social
CUST001686,7/15/2025,Mumbai,Paid
CUST001687,4/13/2025,Mumbai,Organic
CUST001690,12/30/2024,Pune,Organic
CUST001692,2/9/2025,Mumbai,Paid
CUST001693,2/24/2025,Bengaluru,Organic
CUST001694,3/31/2025,Mumbai,Organic
CUST001695,5/6/2025,Delhi,Organic
CUST001698,4/29/2025,Chennai,Social
CUST001700,2/15/2025,Bengaluru,Referral
CUST001703,11/24/2024,Ahmedabad,Paid
CUST001706,4/3/2025,Bengaluru,Organic
CUST001709,5/8/2025,Ahmedabad,Social
CUST001710,4/20/2025,Mumbai,Referral
CUST001712,3/17/2025,Pune,Organic
CUST001713,12/2/2024,Chennai,Referral
CUST001715,2/2/2025,Delhi,Social
CUST001716,2/11/2025,Mumbai,Organic
CUST001719,4/25/2025,Delhi,Paid
CUST001721,8/2/2025,Bengaluru,Paid
CUST001722,7/24/2025,Bengaluru,Paid
CUST001727,9/4/2025,Mumbai,Organic
CUST001729,1/24/2025,Delhi,Organic
CUST001730,6/19/2025,Kolkata,Organic
CUST001731,4/26/2025,Bengaluru,Organic
CUST001732,7/14/2025,Bengaluru,Referral
CUST001734,1/28/2025,Ahmedabad,Social
CUST001735,1/31/2025,Chennai,Organic
CUST001736,12/4/2024,Pune,Paid
CUST001737,7/26/2025,Pune,Organic
CUST001738,12/19/2024,Bengaluru,Paid
CUST001740,1/30/2025,Pune,Referral
CUST001742,2/20/2025,Mumbai,Organic
CUST001743,4/3/2025,Mumbai,Organic
CUST001744,2/19/2025,Bengaluru,Organic
CUST001745,2/5/2025,Bengaluru,Organic
CUST001746,5/13/2025,Bengaluru,Organic
CUST001747,11/23/2024,Bengaluru,Organic
CUST001750,5/7/2025,Delhi,Paid
CUST001751,4/5/2025,Mumbai,Organic
CUST001753,1/25/2025,Delhi,Paid
CUST001755,5/27/2025,Bengaluru,Organic
CUST001756,5/22/2025,Hyderabad,Paid
CUST001757,4/2/2025,Mumbai,Organic
CUST001758,12/13/2024,Kolkata,Social
CUST001759,9/3/2025,Hyderabad,Organic
CUST001760,12/3/2024,Bengaluru,Organic
CUST001761,4/23/2025,Hyderabad,Organic
CUST001763,8/24/2025,Kolkata,Paid
CUST001764,12/25/2024,Kolkata,Paid
CUST001767,1/21/2025,Pune,Organic
CUST001768,2/10/2025,Bengaluru,Paid
CUST001769,3/11/2025,Delhi,Organic
CUST001771,5/11/2025,Chennai,Organic
CUST001772,4/20/2025,Bengaluru,Paid
CUST001773,4/26/2025,Bengaluru,Social
CUST001780,12/27/2024,Hyderabad,Organic
CUST001781,12/16/2024,Mumbai,Organic
CUST001782,1/9/2025,Delhi,Referral
CUST001784,11/26/2024,Pune,Organic
CUST001785,1/4/2025,Bengaluru,Organic
CUST001787,4/12/2025,Hyderabad,Social
CUST001791,2/22/2025,Ahmedabad,Paid
CUST001792,3/24/2025,Delhi,Organic
CUST001794,1/21/2025,Mumbai,Organic
CUST001795,2/7/2025,Chennai,Organic
CUST001797,4/12/2025,Mumbai,Paid
CUST001799,3/2/2025,Chennai,Referral
CUST001800,3/3/2025,Kolkata,Organic
CUST001801,12/11/2024,Bengaluru,Referral
CUST001804,12/4/2024,Mumbai,Organic
CUST001805,1/5/2025,Kolkata,Organic
CUST001806,12/9/2024,Bengaluru,Organic
CUST001807,7/8/2025,Mumbai,Social
CUST001809,12/15/2024,Bengaluru,Social
CUST001812,6/23/2025,Chennai,Paid
CUST001813,4/18/2025,Mumbai,Referral
CUST001814,5/22/2025,Mumbai,Organic
CUST001815,4/13/2025,Hyderabad,Organic
CUST001817,3/31/2025,Bengaluru,Organic
CUST001819,1/14/2025,Mumbai,Organic
CUST001820,4/5/2025,Bengaluru,Referral
CUST001822,7/16/2025,Hyderabad,Paid
CUST001823,12/20/2024,Hyderabad,Organic
CUST001824,5/13/2025,Ahmedabad,Organic
CUST001826,12/30/2024,Pune,Organic
CUST001828,1/15/2025,Bengaluru,Organic
CUST001829,1/5/2025,Delhi,Organic
CUST001833,12/14/2024,Bengaluru,Paid
CUST001834,5/7/2025,Bengaluru,Organic
CUST001838,2/8/2025,Delhi,Paid
CUST001842,12/30/2024,Pune,Paid
CUST001843,1/24/2025,Bengaluru,Social
CUST001845,6/14/2025,Bengaluru,Organic
CUST001846,1/23/2025,Chennai,Organic
CUST001850,7/16/2025,Hyderabad,Paid
CUST001851,4/6/2025,Bengaluru,Referral
CUST001853,1/9/2025,Ahmedabad,Organic
CUST001854,12/17/2024,Bengaluru,Referral
CUST001859,6/10/2025,Delhi,Paid
CUST001861,12/31/2024,Ahmedabad,Organic
CUST001867,4/1/2025,Mumbai,Organic
CUST001868,6/15/2025,Delhi,Referral
CUST001870,8/15/2025,Ahmedabad,Paid
CUST001872,11/21/2024,Mumbai,Organic
CUST001874,3/24/2025,Bengaluru,Organic
CUST001875,4/2/2025,Delhi,Paid
CUST001878,2/25/2025,Delhi,Referral
CUST001880,2/19/2025,Mumbai,Organic
CUST001881,1/30/2025,Delhi,Paid
CUST001883,1/17/2025,Mumbai,Social
CUST001885,2/27/2025,Hyderabad,Organic
CUST001887,6/13/2025,Pune,Paid
CUST001889,6/5/2025,Ahmedabad,Referral
CUST001893,2/25/2025,Pune,Organic
CUST001896,3/9/2025,Mumbai,Organic
CUST001897,2/20/2025,Mumbai,Referral
CUST001899,2/5/2025,Mumbai,Organic
CUST001901,3/29/2025,Hyderabad,Organic
CUST001904,1/21/2025,Delhi,Organic
CUST001906,4/8/2025,Mumbai,Social
CUST001909,12/5/2024,Delhi,Referral
CUST001910,1/6/2025,Delhi,Organic
CUST001912,4/26/2025,Hyderabad,Paid
CUST001915,3/26/2025,Pune,Social
CUST001916,5/19/2025,Bengaluru,Paid
CUST001917,1/9/2025,Ahmedabad,Social
CUST001919,8/28/2025,Delhi,Paid
CUST001924,2/14/2025,Delhi,Organic
CUST001927,3/27/2025,Delhi,Organic
CUST001929,2/1/2025,Bengaluru,Organic
CUST001930,5/11/2025,Bengaluru,Organic
CUST001933,3/23/2025,Mumbai,Organic
CUST001935,5/5/2025,Pune,Paid
CUST001936,3/16/2025,Hyderabad,Organic
CUST001938,2/11/2025,Bengaluru,Organic
CUST001939,3/5/2025,Bengaluru,Organic
CUST001941,8/31/2025,Bengaluru,Organic
CUST001945,2/21/2025,Ahmedabad,Paid
CUST001946,12/12/2024,Chennai,Paid
CUST001948,7/31/2025,Hyderabad,Social
CUST001952,6/24/2025,Bengaluru,Paid
CUST001954,12/15/2024,Kolkata,Organic
CUST001957,2/16/2025,Mumbai,Organic
CUST001959,4/6/2025,Mumbai,Referral
CUST001960,1/9/2025,Bengaluru,Organic
CUST001963,4/5/2025,Kolkata,Organic
CUST001964,11/2/2024,Kolkata,Organic
CUST001965,12/18/2024,Pune,Organic
CUST001969,1/14/2025,Chennai,Paid
CUST001970,3/15/2025,Hyderabad,Organic
CUST001973,2/26/2025,Hyderabad,Organic
CUST001975,4/21/2025,Bengaluru,Organic
CUST001976,3/28/2025,Bengaluru,Organic
CUST001977,4/23/2025,Bengaluru,Paid
CUST001978,1/16/2025,Chennai,Referral
CUST001981,1/9/2025,Chennai,Organic
CUST001982,11/20/2024,Chennai,Organic
CUST001987,11/27/2024,Mumbai,Organic
CUST001990,1/5/2025,Bengaluru,Organic
CUST001991,11/29/2024,Delhi,Organic
CUST001993,12/31/2024,Hyderabad,Paid
CUST001995,3/20/2025,Kolkata,Referral
CUST001999,12/1/2024,Mumbai,Organic
CUST002003,1/24/2025,Hyderabad,Organic
CUST002004,12/27/2024,Bengaluru,Paid
CUST002006,12/5/2024,Bengaluru,Paid
CUST002009,12/10/2024,Mumbai,Organic
CUST002011,2/1/2025,Hyderabad,Paid
CUST002014,4/18/2025,Bengaluru,Paid
CUST002019,2/15/2025,Mumbai,Paid
CUST002022,12/25/2024,Ahmedabad,Organic
CUST002026,3/23/2025,Pune,Paid
CUST002029,2/21/2025,Bengaluru,Organic
CUST002030,12/28/2024,Pune,Social
CUST002031,2/15/2025,Mumbai,Referral
CUST002033,4/16/2025,Hyderabad,Organic
CUST002035,1/10/2025,Mumbai,Organic
CUST002037,12/22/2024,Bengaluru,Organic
CUST002038,7/7/2025,Mumbai,Referral
CUST002039,3/18/2025,Pune,Paid
CUST002041,4/25/2025,Bengaluru,Organic
CUST002044,4/4/2025,Bengaluru,Organic
CUST002047,1/29/2025,Ahmedabad,Organic
CUST002049,1/8/2025,Mumbai,Referral
CUST002050,2/28/2025,Pune,Organic
CUST002055,2/20/2025,Hyderabad,Social
CUST002057,1/16/2025,Pune,Social
CUST002058,3/1/2025,Mumbai,Organic
CUST002059,7/30/2025,Bengaluru,Organic
CUST002061,7/29/2025,Delhi,Paid
CUST002062,3/22/2025,Chennai,Social
CUST002065,8/25/2025,Mumbai,Paid
CUST002067,12/22/2024,Mumbai,Paid
CUST002069,3/1/2025,Bengaluru,Organic
CUST002072,2/4/2025,Chennai,Organic
CUST002073,12/20/2024,Ahmedabad,Paid
CUST002074,12/15/2024,Bengaluru,Paid
CUST002078,12/29/2024,Pune,Organic
CUST002081,12/30/2024,Chennai,Organic
CUST002084,12/31/2024,Kolkata,Organic
CUST002085,11/25/2024,Mumbai,Paid
CUST002086,2/5/2025,Chennai,Paid
CUST002088,4/6/2025,Delhi,Organic
CUST002091,3/2/2025,Hyderabad,Social
CUST002093,12/7/2024,Mumbai,Organic
CUST002096,2/4/2025,Chennai,Social
CUST002097,8/5/2025,Hyderabad,Social
CUST002098,2/6/2025,Bengaluru,Paid
CUST002103,4/30/2025,Delhi,Paid
CUST002104,1/27/2025,Kolkata,Organic
CUST002105,2/4/2025,Mumbai,Organic
CUST002107,12/25/2024,Delhi,Paid
CUST002108,1/1/2025,Hyderabad,Referral
CUST002109,1/1/2025,Delhi,Organic
CUST002111,2/5/2025,Bengaluru,Organic
CUST002113,4/21/2025,Bengaluru,Organic
CUST002119,2/19/2025,Bengaluru,Referral
CUST002122,1/2/2025,Mumbai,Paid
CUST002127,2/7/2025,Hyderabad,Organic
CUST002130,5/8/2025,Bengaluru,Referral
CUST002131,3/14/2025,Bengaluru,Paid
CUST002132,3/19/2025,Hyderabad,Organic
CUST002133,1/9/2025,Delhi,Paid
CUST002135,2/8/2025,Bengaluru,Organic
CUST002136,5/25/2025,Kolkata,Referral
CUST002139,1/11/2025,Bengaluru,Referral
CUST002140,12/5/2024,Delhi,Organic
CUST002141,2/5/2025,Mumbai,Referral
CUST002143,12/24/2024,Mumbai,Organic
CUST002149,4/17/2025,Bengaluru,Organic
CUST002150,1/30/2025,Mumbai,Organic
CUST002151,1/10/2025,Bengaluru,Paid
CUST002155,3/15/2025,Hyderabad,Social
CUST002162,12/29/2024,Bengaluru,Paid
CUST002163,12/3/2024,Bengaluru,Referral
CUST002164,6/11/2025,Hyderabad,Organic
CUST002165,3/3/2025,Bengaluru,Organic
CUST002169,3/1/2025,Ahmedabad,Referral
CUST002170,4/10/2025,Bengaluru,Organic
CUST002172,2/27/2025,Chennai,Social
CUST002173,2/7/2025,Mumbai,Organic
CUST002178,12/15/2024,Mumbai,Organic
CUST002180,4/8/2025,Chennai,Paid
CUST002183,7/1/2025,Bengaluru,Paid
CUST002184,6/12/2025,Bengaluru,Social
CUST002185,11/25/2024,Mumbai,Paid
CUST002188,3/30/2025,Chennai,Referral
CUST002189,3/16/2025,Delhi,Referral
CUST002191,4/21/2025,Bengaluru,Organic
CUST002193,4/3/2025,Mumbai,Referral
CUST002194,5/1/2025,Pune,Organic
CUST002199,2/13/2025,Pune,Organic
CUST002200,4/18/2025,Pune,Organic
CUST002202,3/8/2025,Bengaluru,Referral
CUST002204,2/9/2025,Pune,Referral
CUST002210,3/29/2025,Hyderabad,Organic
CUST002212,4/15/2025,Delhi,Referral
CUST002213,4/27/2025,Bengaluru,Organic
CUST002215,1/2/2025,Bengaluru,Organic
CUST002217,3/2/2025,Bengaluru,Organic
CUST002223,12/10/2024,Bengaluru,Referral
CUST002224,12/17/2024,Hyderabad,Organic
CUST002226,1/5/2025,Hyderabad,Social
CUST002227,12/3/2024,Bengaluru,Organic
CUST002229,3/3/2025,Bengaluru,Organic
CUST002230,4/13/2025,Mumbai,Social
CUST002231,4/21/2025,Bengaluru,Organic
CUST002233,6/2/2025,Bengaluru,Paid
CUST002234,1/1/2025,Chennai,Organic
CUST002235,12/22/2024,Kolkata,Referral
CUST002236,3/2/2025,Hyderabad,Organic
CUST002237,2/1/2025,Mumbai,Organic
CUST002239,6/28/2025,Bengaluru,Paid
CUST002241,12/21/2024,Kolkata,Organic
CUST002242,12/1/2024,Hyderabad,Organic
CUST002243,1/13/2025,Mumbai,Referral
CUST002245,6/13/2025,Chennai,Organic
CUST002248,2/18/2025,Mumbai,Organic
CUST002249,3/6/2025,Bengaluru,Organic
CUST002250,12/22/2024,Hyderabad,Organic
CUST002251,1/21/2025,Delhi,Organic
CUST002253,2/1/2025,Delhi,Paid
CUST002256,1/12/2025,Hyderabad,Organic
CUST002257,1/22/2025,Bengaluru,Organic
CUST002258,7/18/2025,Bengaluru,Paid
CUST002262,1/19/2025,Bengaluru,Referral
CUST002264,3/10/2025,Pune,Social
CUST002265,11/27/2024,Mumbai,Social
CUST002270,3/7/2025,Bengaluru,Organic
CUST002273,2/23/2025,Delhi,Referral
CUST002277,11/28/2024,Delhi,Referral
CUST002278,2/25/2025,Mumbai,Organic
CUST002281,12/23/2024,Delhi,Referral
CUST002283,12/26/2024,Mumbai,Referral
CUST002285,5/8/2025,Ahmedabad,Referral
CUST002287,1/2/2025,Pune,Organic
CUST002288,3/16/2025,Delhi,Paid
CUST002289,1/2/2025,Mumbai,Social
CUST002292,12/27/2024,Bengaluru,Social
CUST002298,5/2/2025,Bengaluru,Organic
CUST002301,11/16/2024,Kolkata,Organic
CUST002307,5/9/2025,Bengaluru,Paid
CUST002310,3/14/2025,Pune,Paid
CUST002311,1/28/2025,Chennai,Referral
CUST002313,3/15/2025,Bengaluru,Paid
CUST002315,3/3/2025,Mumbai,Paid
CUST002316,7/3/2025,Bengaluru,Paid
CUST002317,2/1/2025,Delhi,Paid
CUST002318,6/26/2025,Bengaluru,Social
CUST002322,6/23/2025,Bengaluru,Organic
CUST002324,2/26/2025,Kolkata,Organic
CUST002327,5/23/2025,Ahmedabad,Paid
CUST002328,11/26/2024,Chennai,Paid
CUST002330,2/21/2025,Ahmedabad,Social
CUST002331,4/1/2025,Chennai,Referral
CUST002332,2/18/2025,Hyderabad,Organic
CUST002335,3/22/2025,Chennai,Organic
CUST002336,3/19/2025,Mumbai,Referral
CUST002340,2/18/2025,Hyderabad,Social
CUST002341,3/6/2025,Bengaluru,Social
CUST002342,6/11/2025,Hyderabad,Organic
CUST002344,11/13/2024,Bengaluru,Organic
CUST002345,7/19/2025,Pune,Paid
CUST002346,8/8/2025,Ahmedabad,Organic
CUST002348,11/22/2024,Bengaluru,Paid
CUST002350,12/23/2024,Mumbai,Organic
CUST002353,1/14/2025,Bengaluru,Organic
CUST002354,1/22/2025,Mumbai,Organic
CUST002357,11/9/2024,Kolkata,Organic
